"Product Name","Description","Brand","ProductPageUrl","OverallRatingRange","SecondaryRatingsAveragesQuality","SecondaryRatingsAveragesValue","Id","CID","SourceClient","LastModificationTime","LastModeratedTime","ProductId","CampaignId","UserLocation","AuthorId","IsFeatured","TotalClientResponseCount","TotalCommentCount","Rating","IsRecommended","Helpfulness","TotalFeedbackCount","TotalNegativeFeedbackCount","TotalPositiveFeedbackCount","ModerationStatus","SubmissionTime","ReviewText","Title","UserNickname","SecondaryRatings_Value_Value","SecondaryRatings_Quality_Value"
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","55505151","1f66b0cf-aec5-5490-be25-51a1730b8a5b","biotherm","2014-03-17T04:30:04.000+00:00","2014-03-17T04:30:04.000+00:00","3367729117264","BV_PIE","Boulder, Colorado","K-00328137","False","0","0","5","True","","0","0","0","APPROVED","2014-03-13T22:38:14.000+00:00","Lightweight texture and subtle citrus scent make this body lotion a wonderful after shower moisturizer.","Delightful Body Lotion","Twingo","",""
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","55377522","0f20ec6c-9433-56fb-b6bd-e5da28570ac6","biotherm","2014-03-13T18:00:06.000+00:00","2014-03-13T18:00:06.000+00:00","3367729117264","BV_PIE","Long Beach, CA, USA","7506682","False","0","0","5","True","","0","0","0","APPROVED","2014-03-11T18:15:48.000+00:00","I have used this for years. There's nothing better on the market for a clean long lasting moisturizer.","Great, long lasting and fresh moisturizer","Suzi","",""
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","46178552","75f923cf-03c3-537d-a6fd-24c3c3176f46","biotherm","2013-09-20T23:00:07.000+00:00","2013-09-20T23:00:07.000+00:00","3367729117264","BV_PIE","Fort Myers, FL, USA","3254525","False","0","0","5","True","","0","0","0","APPROVED","2013-09-20T19:58:04.000+00:00","I have used this for years. I am a golfer and my skin dries out. This product keeps me moisturized.","It is smooth on the skin","Jerri","",""
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","116145249","16a62fd1-a7f0-5797-b1f5-b855a5fee4f6","biotherm","2016-07-02T15:30:43.000+00:00","2016-07-02T15:30:43.000+00:00","3367729117264","BV_PIE","New Hampshire","K-03561103","False","0","0","5","True","","0","0","0","APPROVED","2016-06-30T13:34:45.000+00:00","I love this product the scent is soothing, your skin is so soft. I love it and rate it a 5","Product is wonderful!!","Diana55","",""
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","76672976","1710dd6d-5f45-555b-989e-c95ab57b30af","biotherm","2015-04-05T21:30:02.000+00:00","2015-04-05T21:30:02.000+00:00","3367729117264","BV_PIE","California, USA","18272944","False","0","0","5","True","","0","0","0","APPROVED","2015-04-04T00:35:38.000+00:00","This makes my skin feel so soft and I like that it is fragrance free due to my allergies.","Smooth Texture","SoCalGram","",""
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","170922328","faf7f84a-63c1-50b0-ad32-f93067b6753e","beautyboutique","2016-12-18T15:15:14.000+00:00","2016-12-18T15:15:14.000+00:00","3367729117264","BV_PIE","Calgary, AB, Canada","ltb7k54tjhoqgps5h9tey4mqi","False","0","0","5","True","","0","0","0","APPROVED","2016-12-16T22:53:10.000+00:00","I love this body lotion. It's really good for my dry skin and the cold Calgary weather .","Good Skin Product","Nana B","4","5"
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","97727163","2114246f-5ab1-5a0e-9a2d-e22550516eab","biotherm","2015-12-21T16:30:43.000+00:00","2015-12-21T16:30:43.000+00:00","3367729117264","BV_PIE","Mesquite, TX, USA","K-02704637","False","0","0","5","True","","0","0","0","APPROVED","2015-12-19T10:39:13.000+00:00","I love the lotion leaves your skin smooth and penetrates to the skin

Love the fragrance","Great product","Jcar1267","",""
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","108929008","158922a4-1cdd-5a78-9d77-4400d2570f66","biotherm","2016-04-27T14:00:31.000+00:00","2016-04-27T14:00:31.000+00:00","3367729117264","BV_PIE","Naples, FL, USA","K-03706779","False","0","0","5","True","","0","0","0","APPROVED","2016-04-25T14:14:10.000+00:00","Love this lotion. Especially the clean, fresh scent and the way it moisturizes my skin.","This product is ultra hydrating.","tashaV","",""
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","70138467","bbb74d1a-e980-5e27-9a9d-80b3db9cac66","biotherm","2015-01-07T20:00:05.000+00:00","2015-01-07T20:00:05.000+00:00","3367729117264","BV_PRR_REVIEW_THANKYOU","","K-02704267","False","0","0","5","True","","0","0","0","APPROVED","2015-01-05T20:00:29.000+00:00","It is such a pleasure to use it everyday, soft, silky and delicious. I really like it.","I love it","Julieta","",""
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","57522273","4a4674d9-8402-5cd7-81dd-65e10b46016e","biotherm","2014-04-25T02:45:08.000+00:00","2014-04-25T02:45:08.000+00:00","3367729117264","BV_PIE","Florida","9083563","False","0","0","5","True","","0","0","0","APPROVED","2014-04-24T01:34:36.000+00:00","This is the best lotion I have ever used! It is the only lotion I will use! I love it.","This product has great texture.","JB52","",""
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","48295097","82b34c6c-8fdd-5db1-92a8-55c9850da268","biotherm","2013-10-22T15:15:11.000+00:00","2013-10-22T15:15:11.000+00:00","3367729117264","BV_PIE","Brillion, WI","K-00088243","False","0","0","5","True","","0","0","0","APPROVED","2013-10-21T17:57:38.000+00:00","I have been using this product for almost 28 years and would never use anything else.","Great product","Tammy","",""
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","69441473","b2a9d408-7376-5805-8c75-50e73536f5a4","biotherm","2014-12-22T21:00:16.000+00:00","2014-12-22T21:00:16.000+00:00","3367729117264","BV_PIE","","9773155","False","0","0","5","True","","0","0","0","APPROVED","2014-12-22T02:18:08.000+00:00","This is the best non greasy body lotion around. I have been using it for 20 years!","Great product","goober","",""
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","45771264","be1f8ac9-f43a-59ed-8b7f-a4ed4a1cd773","biotherm","2013-09-09T13:45:33.000+00:00","2013-09-09T13:45:33.000+00:00","3367729117264","BV_PIE","Miami, FL, USA","24942729","False","0","0","5","True","","0","0","0","APPROVED","2013-09-08T14:18:26.000+00:00","I have using Biotherm for 27 yeas and other cosmetics companies recognize.","Biotherm it's an excellent product","Sisa","",""
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","81129462","1e2a4884-b9b1-508d-a7ca-d518fd96ef4d","biotherm","2015-06-23T04:30:04.000+00:00","2015-06-23T04:30:04.000+00:00","3367729117264","BV_PIE","San Francisco, CA, USA","K-03201448","False","0","0","5","True","","0","0","0","APPROVED","2015-06-22T03:57:49.000+00:00","I've used for years. It's the best. I use it daily. I'm a 60 year old man","it works","Kenb","",""
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","92848301","013b4e4a-1c88-5cae-a421-b14f5580c49d","biotherm","2015-10-28T18:00:18.000+00:00","2015-10-28T18:00:18.000+00:00","3367729117264","BV_PIE","california","K-03553095","False","0","0","2","True","","0","0","0","APPROVED","2015-10-26T23:32:56.000+00:00","I used this lait in France many years ago.The fragrence is very special.","I have used this for many years","kiki5","",""
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","45888574","f9632d5e-680b-5215-b148-f540edd0bee6","biotherm","2013-09-11T22:45:06.000+00:00","2013-09-11T22:45:06.000+00:00","3367729117264","BV_PRR_REVIEW_THANKYOU","The Colony, TX, USA","8171371","False","0","0","5","True","","0","0","0","APPROVED","2013-09-11T21:21:36.000+00:00","Another amazing Biotherm moisturizer. Light and feel great on my skin.","This product is a fantastic moisturizing effect on dry skin, without being greasy.","jacktown12","",""
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","46916332","52cdb7a9-7fc4-57d2-ad55-f3496ba665e6","biotherm","2013-10-03T19:00:08.000+00:00","2013-10-03T19:00:08.000+00:00","3367729117264","BV_PIE","Martinez, CA, USA","K-00079982","False","0","0","5","True","","0","0","0","APPROVED","2013-10-03T15:15:42.000+00:00","Hands down the best lotion ever made. Couldn't live without it.","Best EVER","Jwess","",""
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","71886948","cd10a437-4d80-58b4-bbab-e1a2eb9fb6a8","biotherm","2015-02-19T03:01:31.000+00:00","2015-02-19T03:01:31.000+00:00","3367729117264","BV_PRR_REVIEW_THANKYOU","Edmundston, NB, Canada","K-02731682","False","0","0","5","True","","0","0","0","APPROVED","2015-02-17T20:39:32.000+00:00","Leave your skin hydrated with a fresh citrus scent! Not greasy!","Great scent and texture!","Popo","",""
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","172118892","13f95270-0f5e-5168-b9ef-85155a5cd1ba","beautyboutique","2017-01-04T00:00:22.000+00:00","2017-01-04T00:00:22.000+00:00","3367729117264","BV_REVIEW_DISPLAY","Mississauga, ON, Canada","2rd0ly7798n34aelzdd2euu5l","False","0","0","5","True","","0","0","0","APPROVED","2017-01-01T15:56:34.000+00:00","I feel that is good. so I bought it to my friend for gift.","looks nice","elizabethtaowang","5","5"
"Lait Corporel Body Milk","Deliciously soft and fabulously fresh, this everyday body milk instantly helps the skin recover its smooth and beautiful appearance.","Biotherm","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Body/Body-Moisturizers/Lait-Corporel-Body-Milk/p/BQ56","5","5.0","4.4","48876713","6861883a-3158-566f-8022-9ce07642d6cc","biotherm","2013-11-06T18:15:09.000+00:00","2013-11-06T18:15:09.000+00:00","3367729117264","BV_PIE","","19794961","False","0","0","5","True","","0","0","0","APPROVED","2013-11-05T05:45:30.000+00:00","I use this body milk since 15 years and it is the best","I love this lotion, the results are excellent","Gela","",""
"Urban Environment UV Protection Cream","A feather-light sunscreen for daily use. Provides exceptional hydration to help protect against external aggressors such as dryness and air pollution for beautiful skin, healthy-looking skin. InviIBUKIle on skin. Can be used as a makeup base for a beautiful foundation finish. Easily removes with daily cleanser.","Shiseido","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Sun-Protection/Urban-Environment-UV-Protection-Cream/p/BB_730852105140","5","5.0","4.625","188294523","cba7fca9-4f1a-58f8-a5a8-25d36f4493e1","beautyboutique","2017-07-02T15:15:13.000+00:00","2017-07-02T15:15:13.000+00:00","730852105140","BV_REVIEW_DISPLAY","Cambridge, ON, Canada","hgfefq5faj45mc83rjpid0h1m","False","0","0","5","True","","0","0","0","APPROVED","2017-06-30T15:23:21.000+00:00","LOVE! I received this for free in my voxbox courtesy of Influenster. It says it's a face and body cream however, I only use it on my face and use a regular sunscreen on the rest of my body. I have a light to medium skin tone and tend to tan well and not get burnt very often. But, I thought this UV protection cream does a great job! It's not oily at all which is key for a face cream, especially since I have combination skin and anything too oily will cause me to breakout. I've worn it on it's own and underneath makeup, it looks the same as any other cream under makeup, doesn't break up my foundation or anything! All of my makeup looks great still. Highly recommend!","LOVE LOVE LOVE","jessicataylor","5","5"
"Urban Environment UV Protection Cream","A feather-light sunscreen for daily use. Provides exceptional hydration to help protect against external aggressors such as dryness and air pollution for beautiful skin, healthy-looking skin. InviIBUKIle on skin. Can be used as a makeup base for a beautiful foundation finish. Easily removes with daily cleanser.","Shiseido","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Sun-Protection/Urban-Environment-UV-Protection-Cream/p/BB_730852105140","5","5.0","4.625","151872299","47997739-8ef7-5fd2-a0d8-f4e96820d419","beautyboutique","2016-06-01T17:01:06.000+00:00","2016-06-01T17:01:06.000+00:00","730852105140","BV_REVIEW_DISPLAY","Vancouver, BC, Canada","a57s12mw6ld5b698ompng3nes","False","0","0","4","","1.0","2","0","2","APPROVED","2016-05-29T18:03:48.000+00:00","This is one of the best sun screen there is. No one likes the oilly texture of sun screen and this one does not left you with oilly skin. Really light weight. Easy to blend and not leaving you a white face. The only thing may stopping one from getting it is the price.","Not Oilly at All","Denisehtt","3","5"
"Urban Environment UV Protection Cream","A feather-light sunscreen for daily use. Provides exceptional hydration to help protect against external aggressors such as dryness and air pollution for beautiful skin, healthy-looking skin. InviIBUKIle on skin. Can be used as a makeup base for a beautiful foundation finish. Easily removes with daily cleanser.","Shiseido","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Sun-Protection/Urban-Environment-UV-Protection-Cream/p/BB_730852105140","5","5.0","4.625","184574254","2ed3a9b3-655a-5625-a89a-7ac1406639a1","beautyboutique","2017-05-27T19:30:11.000+00:00","2017-05-27T19:30:11.000+00:00","730852105140","BV_REVIEW_DISPLAY","Nova Scotia, Canada","dt3vqkhvr5u8lyqjqss5737bw","False","0","0","5","True","","0","0","0","APPROVED","2017-05-27T19:13:33.000+00:00","This product is simply amazing. I have dry, sensitive, skin, wear full make-up every day, and have been instructed to wear a high spf factor sunscreen every day by my dermatologist.  Most sunscreens make me either break out, dry my skin out, or affect the way my makeup applies and wears. No worries at all here. Shiseido's Urban Environment keeps my skin hydrated. It's not just non-irritating, it soothes the skin, and it works. Very happy to have this as a permanent part of my skin care routine. I also use this on my hands and décolleté.","Best facial sun protection","Coryna","5","5"
"Urban Environment UV Protection Cream","A feather-light sunscreen for daily use. Provides exceptional hydration to help protect against external aggressors such as dryness and air pollution for beautiful skin, healthy-looking skin. InviIBUKIle on skin. Can be used as a makeup base for a beautiful foundation finish. Easily removes with daily cleanser.","Shiseido","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Sun-Protection/Urban-Environment-UV-Protection-Cream/p/BB_730852105140","5","5.0","4.625","165006247","b94fe793-40ae-50d5-bbf2-eb55f919b98e","beautyboutique","2016-09-22T17:45:27.000+00:00","2016-09-22T17:45:27.000+00:00","730852105140","BV_REVIEW_DISPLAY","Toronto Division, ON, Canada","2zmapzf0ugbec4tc6j6wdvv13","False","0","0","5","True","1.0","1","0","1","APPROVED","2016-09-22T17:20:18.000+00:00","Not a lot of sunscreen products can have the same texture while maintaining the same SPF (which is important to me). This does not irritate my eyes, feels light on my face and does the job. Love it.","First Option when it comes to sun screen","Cynthia","5","5"
"Urban Environment UV Protection Cream","A feather-light sunscreen for daily use. Provides exceptional hydration to help protect against external aggressors such as dryness and air pollution for beautiful skin, healthy-looking skin. InviIBUKIle on skin. Can be used as a makeup base for a beautiful foundation finish. Easily removes with daily cleanser.","Shiseido","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Sun-Protection/Urban-Environment-UV-Protection-Cream/p/BB_730852105140","5","5.0","4.625","178008393","451c3d9e-ae4a-5282-9269-efad5e8b728e","beautyboutique","2017-03-06T21:30:19.000+00:00","2017-03-06T21:30:19.000+00:00","730852105140","BV_REVIEW_DISPLAY","Vancouver, BC, Canada","aiqxd0retmlwe8f9hs3qafth8","False","0","0","5","True","","0","0","0","APPROVED","2017-03-06T20:44:30.000+00:00","It has both physical and chemical sun block ingredients. Doesn't break me out (combo skin type), it has zinc oxide as physical sun block which has anti inflammatory properties for acne prone skin! Leaves a white cast, so require rubbing it in prior foundation. Currently using my 3rd bottle!","Great physical and chemical sunscreen","Jace","5","5"
"Urban Environment UV Protection Cream","A feather-light sunscreen for daily use. Provides exceptional hydration to help protect against external aggressors such as dryness and air pollution for beautiful skin, healthy-looking skin. InviIBUKIle on skin. Can be used as a makeup base for a beautiful foundation finish. Easily removes with daily cleanser.","Shiseido","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Sun-Protection/Urban-Environment-UV-Protection-Cream/p/BB_730852105140","5","5.0","4.625","183059991","a43252af-6380-57b7-95cf-14d2e9094c86","beautyboutique","2017-05-08T17:30:08.000+00:00","2017-05-08T17:30:08.000+00:00","730852105140","BV_REVIEW_DISPLAY","New Westminster, BC, Canada","doz9vqjtdg55nhmr2uwx1vchi","False","0","0","5","True","","0","0","0","APPROVED","2017-05-08T17:09:57.000+00:00","Not oily and work well with make-up afterward. I have recommended the product to a lot of my friends. It is one of the best sun screen on the market. One of the must have in my make-up kit.","Favorite sun protection cream ever!","Giny","5","5"
"Urban Environment UV Protection Cream","A feather-light sunscreen for daily use. Provides exceptional hydration to help protect against external aggressors such as dryness and air pollution for beautiful skin, healthy-looking skin. InviIBUKIle on skin. Can be used as a makeup base for a beautiful foundation finish. Easily removes with daily cleanser.","Shiseido","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Sun-Protection/Urban-Environment-UV-Protection-Cream/p/BB_730852105140","5","5.0","4.625","183052850","0024e29a-7f31-5b1d-aa3f-4b69b95fdbe6","beautyboutique","2017-05-08T16:15:10.000+00:00","2017-05-08T16:15:10.000+00:00","730852105140","BV_REVIEW_DISPLAY","Toronto, ON, Canada","m9s7td3mxw73dmgbh7omte7mk","False","0","0","5","True","","0","0","0","APPROVED","2017-05-08T15:54:06.000+00:00","this sun screen is not that white, and the make-up can stay well on the layer of this sun screen.","make up can be applied well after it","Ran_H","5","5"
"Urban Environment UV Protection Cream","A feather-light sunscreen for daily use. Provides exceptional hydration to help protect against external aggressors such as dryness and air pollution for beautiful skin, healthy-looking skin. InviIBUKIle on skin. Can be used as a makeup base for a beautiful foundation finish. Easily removes with daily cleanser.","Shiseido","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Sun-Protection/Urban-Environment-UV-Protection-Cream/p/BB_730852105140","5","5.0","4.625","184825261","e170fad7-1271-5ced-b441-79cf522ab950","beautyboutique","2017-05-31T12:30:20.000+00:00","2017-05-31T12:30:20.000+00:00","730852105140","BV_REVIEW_DISPLAY","Vancouver, BC, Canada","e4a514prd3127lniotr3ntfll","False","0","0","4","True","","0","0","0","APPROVED","2017-05-31T07:59:07.000+00:00","Great spf for every day ! My skin felt fresh and soft all day in the fun and sun","Great for every day!","Nlknlk","4","5"
"Sunscreen Care Milk-Lotion Spray SPF 50 Plus","The effectiveness of Clarins Multi-Cellular Protection: the skin's natural defences are reinforced and skin is protected from premature ageing.","Clarins","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Self-Tanning/Sunscreen-Care-Milk-Lotion-Spray-SPF-50-Plus/p/BB_3380811410197","5","","","45424606","f1df5b40-675d-5530-aeb9-699740a729b0","clarins-en_us","2015-01-29T19:30:09.000+00:00","2015-01-29T19:30:09.000+00:00","3380811410197","BV_RATING_SUMMARY","Lexington, KY, USA","sqa05ey0ned9ue22t8975ajlt","False","9","0","5","True","","0","0","0","APPROVED","2015-01-28T13:51:35.000+00:00","I recently took this product with me on a winter Caribbean vacation. This is the best sunscreen I have ever used. We snorkeled every day, spent many hours on the beach, in and out of the water, and no sunburn. Most sunscreens, especially SPF50, are thick and heavy, but not this one! This is light and gives great protection while letting the skin breathe. I have lupus, so sunscreen is a must, and I have found a new favorite! This one is the best, and I will definitely purchase again.","Best Sun Protection","claylady65","",""
"Sunscreen Care Milk-Lotion Spray SPF 50 Plus","The effectiveness of Clarins Multi-Cellular Protection: the skin's natural defences are reinforced and skin is protected from premature ageing.","Clarins","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Self-Tanning/Sunscreen-Care-Milk-Lotion-Spray-SPF-50-Plus/p/BB_3380811410197","5","","","67668459","e4e12850-272c-522e-b9bb-2cdfe4e7cd9b","clarins-en_us","2016-06-19T17:00:09.000+00:00","2016-06-19T17:00:09.000+00:00","3380811410197","BV_PIE","Atlanta, GA","CLR_03595134","False","0","0","5","True","","0","0","0","APPROVED","2016-06-16T19:24:33.000+00:00","This has become my all time favorite sunscreen. It's super light weight, easy to apply and doesn't leave a residue on my skin. I have super sensitive skin, so I have a tough time finding anything that won't cause a rash and will protect my skin. This does both! I have never gotten burned while using this product, which is amazing because I have light skin that easily burns. I do add a little more around the sun targeted areas (e.g.: shoulders, neck, chest/neck) as though tend to burn the most on me. I end up purchasing one bottle every few months to ensure I have plenty of stock. One bottle will last me almost the entire summer season. I use this along with the one specifically for the face, which I also love. The one for the face doesn't burn my sensitive eyes and provides excellent coverage in pairing with this one.","My go to anytime of year!","leozpride","",""
"Sunscreen Care Milk-Lotion Spray SPF 50 Plus","The effectiveness of Clarins Multi-Cellular Protection: the skin's natural defences are reinforced and skin is protected from premature ageing.","Clarins","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Self-Tanning/Sunscreen-Care-Milk-Lotion-Spray-SPF-50-Plus/p/BB_3380811410197","5","","","66936738","e5ef5a08-31aa-5f65-be34-9091fc33a66c","clarins-en_us","2016-06-02T19:00:09.000+00:00","2016-06-02T19:00:09.000+00:00","3380811410197","BV_RATING_SUMMARY","Beaverton, MI 48612, USA","i71wh5rehr9y4kgwtgm3c6h55","False","0","0","5","True","","0","0","0","APPROVED","2016-05-31T12:18:59.000+00:00","I bought this to protect my skin from the harmful rays to go out on the boat this past weekend. It is amazing! After one use, I've decided that THIS IS IT FOR SUN PROTECTION for me forever! It sprays on like a lotion and melts into your skin and does not stay thick or greasy on top of your skin. I am very fair and I did not need to worry about getting burned with using this! In fact, I still got a tan but absolutely no redness! I wish everyone was aware of how harmful the sun can be and how wearing a good SPF can still give you a nice tan. My husband was also very impressed by this Sunscreen Care Milk-Lotion Spray SPF 50+. He also thought it was wonderful and worth buying again. That says a LOT! I also use the SPF 50 for my face daily and that is not oily or greasy either and works very well for my oily skin. That is what made me decide to try this spray for my body and am so glad that I did! Thanks for such wonderful products, Clarins!","Love this non-greasy sun protection!","Tammy","",""
"Sunscreen Care Milk-Lotion Spray SPF 50 Plus","The effectiveness of Clarins Multi-Cellular Protection: the skin's natural defences are reinforced and skin is protected from premature ageing.","Clarins","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Self-Tanning/Sunscreen-Care-Milk-Lotion-Spray-SPF-50-Plus/p/BB_3380811410197","5","","","40088310","b2f393dc-4d6e-5da1-9b08-68bd2668baf1","clarins-en_us","2014-09-02T04:15:19.000+00:00","2014-09-02T04:15:19.000+00:00","3380811410197","BV_RATING_SUMMARY","Florida, USA","pzz8mf5j97jxfgmim79706r2n","False","9","0","5","True","","0","0","0","APPROVED","2014-08-31T18:02:36.000+00:00","This product is a MUST for hot Florida summer days. I spray this lightweight milk all over my legs and arms and go for jogging on a beautiful hot summer morning. I feel protected and re-energized. I love this product because it is not overly greasy. It has some fragrance.","Great for Florida","helga","",""
"Sunscreen Care Milk-Lotion Spray SPF 50 Plus","The effectiveness of Clarins Multi-Cellular Protection: the skin's natural defences are reinforced and skin is protected from premature ageing.","Clarins","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Self-Tanning/Sunscreen-Care-Milk-Lotion-Spray-SPF-50-Plus/p/BB_3380811410197","5","","","20161069","d2b6546e-11fc-5cec-a48d-52cf31868eb1","clarins-en_us","2012-07-19T15:45:09.000+00:00","2012-07-19T15:45:09.000+00:00","3380811410197","BV_RATING_SUMMARY","Chicago","sor7gnkxkobht5gl3o621r96b","False","0","0","5","False","","0","0","0","APPROVED","2012-07-19T15:28:24.000+00:00","I use this product and love it, I gave as a gift to my friend to use for herself and daughter who is 3. She has thanked me numerous times, she loves it and its the only thing her daughter puts on. The textures is amazing","Kids love it","Julez","",""
